crashid,location,severity_rating5,intersection,alcohol_involved,hazmat_involved,hs_collision_type,crash_type,road_sys_code,road_horiz_align_code,road_grade_code,road_surf_code,surf_cond_code,light_cond_code,environ_cond_code,road_median_code,temp_traffic_zone,posted_speed,first_harmful_event,flg_cell_in_use
14-12-2017-B080-2017-01862A,MORRIS-HANOVER TWP,4,N,N,N,2,8,1,1,4,2,1,1,1,1,1,55,26,N
14-12-2017-B080-2017-01213A,MORRIS-HANOVER TWP,4,N,N,N,2,11,1,1,4,2,1,1,1,1,4,55,26,N
14-12-2017-17-32101,MORRIS-HANOVER TWP,4,N,N,N,4,11,7,1,4,2,1,1,1,5,1,35,52,N
14-14-2017-17-23923,MORRIS-JEFFERSON TWP,5,N,N,N,1,13,2,1,4,2,1,7,4,5,1,50,22,N
14-14-2017-17-20588,MORRIS-JEFFERSON TWP,5,N,Y,N,4,11,7,3,4,2,1,1,1,5,1,40,,N
14-14-2017-17-12419,MORRIS-JEFFERSON TWP,5,N,N,N,2,4,5,3,4,2,1,1,5,5,1,45,,N
14-15-2017-B080-2017-00912A,MORRIS-KINNELON BORO,5,N,N,N,2,6,1,1,4,1,1,5,1,1,1,65,26,N
14-18-2017-2017-003899,MORRIS-MENDHAM BORO,4,N,N,N,4,4,5,2,4,2,2,1,2,5,1,35,26,N
14-19-2017-2017-019097,MORRIS-MENDHAM TWP,5,Y,N,N,2,3,5,1,5,2,1,1,1,5,1,40,26,N
14-21-2017-2017002054,MORRIS-MONTVILLE TWP,4,N,Y,N,2,8,5,1,4,2,1,6,1,5,1,40,28,N
14-21-2017-B060-2017-01693A,MORRIS-MONTVILLE TWP,5,N,Y,N,7,2,1,1,4,2,1,1,1,1,1,65,26,N
14-21-2017-2017005608,MORRIS-MONTVILLE TWP,5,Y,N,N,2,7,7,1,4,2,1,1,1,5,1,40,26,N
14-21-2017-B080-2017-01894A,MORRIS-MONTVILLE TWP,4,N,N,N,4,11,1,1,4,2,1,1,5,1,1,65,48,N
14-23-2017-2017-001542,MORRIS-MORRIS PLAINS BORO,4,N,N,N,4,1,2,1,5,2,2,1,1,1,1,50,26,N
14-22-2017-2017-014390,MORRIS-MORRIS TWP,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,45,,N
14-24-2017-2017-013677,MORRIS-MORRISTOWN TOWN,4,N,N,N,2,1,2,1,4,2,2,1,2,5,,40,26,N
14-27-2017-I-2017-001451,MORRIS-MOUNT OLIVE TWP,4,Y,N,N,4,4,2,1,4,2,1,5,1,5,1,50,26,N
14-27-2017-B080-2017-02073A,MORRIS-MOUNT OLIVE TWP,5,N,N,N,4,1,1,1,4,2,1,1,1,1,1,65,26,N
14-27-2017-I-2017-037699,MORRIS-MOUNT OLIVE TWP,4,N,N,N,4,11,2,1,4,2,1,1,1,1,1,50,46,N
14-27-2017-I-2017-068925,MORRIS-MOUNT OLIVE TWP,5,Y,N,N,2,3,5,2,5,2,1,5,1,5,1,40,26,N
14-27-2017-B080-2017-02893A,MORRIS-MOUNT OLIVE TWP,4,N,N,N,4,11,1,1,4,2,1,1,1,1,1,65,54,N
14-27-2017-I-2017-004626,MORRIS-MOUNT OLIVE TWP,4,N,Y,N,2,4,7,1,6,2,2,5,4,5,1,35,26,N
14-25-2017-17-0190,MORRIS-MOUNTAIN LAKES BORO,4,N,N,N,2,1,5,1,4,2,1,1,1,3,1,35,26,N
14-29-2017-B060-2017-00716A,MORRIS-PARSIPPANY-TROY HILLS,4,N,N,N,4,1,1,1,4,2,1,1,1,1,1,65,26,N
14-29-2017-17-00096,MORRIS-PARSIPPANY-TROY HILLS,5,N,N,N,7,11,7,1,5,2,2,1,2,4,1,25,,N
14-29-2017-B080-2017-01431A,MORRIS-PARSIPPANY-TROY HILLS,4,N,N,N,4,11,1,1,4,2,1,1,1,1,1,65,46,N
14-29-2017-B080-2017-02138A,MORRIS-PARSIPPANY-TROY HILLS,4,N,N,N,4,11,1,1,5,2,1,6,1,99,1,65,60,N
14-29-2017-B060-2017-03351A,MORRIS-PARSIPPANY-TROY HILLS,5,N,N,N,1,6,1,1,4,2,1,5,1,1,1,65,26,N
14-29-2017-2017023826,MORRIS-PARSIPPANY-TROY HILLS,5,N,Y,N,1,13,7,1,6,2,1,7,1,4,1,25,22,N
14-29-2017-2017028750,MORRIS-PARSIPPANY-TROY HILLS,4,Y,N,N,4,6,7,1,4,2,1,4,1,5,1,25,56,N
14-29-2017-B080-2017-02289A,MORRIS-PARSIPPANY-TROY HILLS,5,N,N,N,4,11,1,3,6,2,1,5,1,1,1,65,46,N
14-29-2017-B080-2017-00587A,MORRIS-PARSIPPANY-TROY HILLS,4,N,N,N,2,6,1,3,5,2,1,1,1,1,1,55,28,N
14-29-2017-2017003736,MORRIS-PARSIPPANY-TROY HILLS,4,N,N,N,2,7,7,1,4,2,2,3,6,2,1,,26,N
14-29-2017-B060-2017-02280A,MORRIS-PARSIPPANY-TROY HILLS,5,N,Y,N,4,11,1,1,4,2,1,1,1,1,1,65,60,N
14-29-2017-B060-2017-02950A,MORRIS-PARSIPPANY-TROY HILLS,5,N,N,N,4,1,1,2,4,2,1,1,1,1,1,55,26,N
14-30-2017-2017-009907,MORRIS-PASSAIC TWP,5,N,N,N,3,10,5,1,5,2,1,1,1,5,5,40,26,N
14-31-2017-B080-2017-02183A,MORRIS-PEQUANNOCK TWP,5,N,N,N,4,1,1,1,4,1,1,1,1,1,1,65,26,N
14-32-2017-2017-001518,MORRIS-RANDOLPH TWP,5,N,N,N,1,13,9,1,5,1,1,7,1,5,,,26,N
14-33-2017-17-2396,MORRIS-RIVERDALE BORO,4,N,Y,N,7,11,2,1,6,2,1,7,1,1,1,50,,N
14-33-2017-17-2426,MORRIS-RIVERDALE BORO,5,N,N,N,5,14,5,1,4,2,1,2,1,5,1,25,,N
14-34-2017-2017-008009,MORRIS-ROCKAWAY BORO,4,N,Y,N,2,6,7,1,5,2,1,1,1,5,1,25,26,N
14-35-2017-I-2017-013496,MORRIS-ROCKAWAY TWP,4,N,Y,N,4,4,5,2,7,2,1,1,1,5,1,30,26,N
14-35-2017-B080-2017-01103A,MORRIS-ROCKAWAY TWP,4,N,N,N,4,11,1,1,4,2,1,1,1,1,1,65,54,N
14-35-2017-B080-2017-01528A,MORRIS-ROCKAWAY TWP,5,N,N,N,7,13,1,1,5,2,1,1,1,1,1,65,26,N
14-35-2017-B080-2017-03062A,MORRIS-ROCKAWAY TWP,4,N,Y,Y,2,1,1,3,6,2,1,1,1,1,1,65,26,N
14-35-2017-B080-2017-00489A,MORRIS-ROCKAWAY TWP,5,N,N,N,4,11,1,1,4,2,1,1,1,1,1,65,60,N
14-36-2017-B080-2017-01462A,MORRIS-ROXBURY TWP,5,N,N,N,4,11,1,1,5,2,1,1,1,1,1,65,46,N
14-36-2017-B080-2017-02068A,MORRIS-ROXBURY TWP,5,N,N,N,7,2,1,1,4,2,1,1,1,1,1,65,26,N
14-36-2017-2017-021762,MORRIS-ROXBURY TWP,4,N,Y,N,4,11,5,2,4,2,1,5,1,5,1,35,,N
14-36-2017-2017-004346,MORRIS-ROXBURY TWP,5,N,Y,N,7,11,7,1,6,2,1,5,1,5,1,25,60,N
14-38-2017-2017-019592,MORRIS-WASHINGTON TWP,4,N,N,N,4,11,7,2,4,2,1,1,1,5,1,40,,N
15-33-2017-17BN18388,OCEAN-BARNEGAT TWP,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,50,60,N
15-33-2017-17BN16009,OCEAN-BARNEGAT TWP,4,N,N,N,4,4,5,1,4,2,1,1,1,5,1,50,26,N
15-33-2017-17BN16722,OCEAN-BARNEGAT TWP,5,Y,N,N,7,11,5,1,4,2,1,1,1,5,1,45,56,N
15-33-2017-17BN16388,OCEAN-BARNEGAT TWP,4,N,N,N,4,11,5,2,5,2,1,7,1,2,1,50,57,N
15-33-2017-17BN18030,OCEAN-BARNEGAT TWP,4,Y,N,N,2,4,2,1,4,2,1,1,1,5,1,55,26,N
15-33-2017-17BN17127,OCEAN-BARNEGAT TWP,5,N,N,N,2,3,2,1,4,2,1,7,1,5,1,55,26,N
15-33-2017-17BN15337,OCEAN-BARNEGAT TWP,5,N,N,N,4,11,5,1,4,2,1,1,1,5,1,50,52,N
15-03-2017-BH-2017-001098,OCEAN-BEACH HAVEN BORO,5,Y,Y,N,4,11,5,1,4,2,1,6,1,5,1,40,,N
15-05-2017-17002396,OCEAN-BERKELEY TWP,4,Y,N,N,2,3,7,1,4,2,1,1,1,5,1,25,26,N
15-05-2017-17001552,OCEAN-BERKELEY TWP,4,N,N,N,2,13,7,1,4,2,1,1,1,5,1,25,22,N
15-05-2017-17003041,OCEAN-BERKELEY TWP,4,N,Y,N,2,6,5,1,4,2,1,1,1,5,1,40,28,N
15-05-2017-17000903,OCEAN-BERKELEY TWP,5,N,N,N,7,3,7,1,4,2,1,1,1,5,1,50,26,N
15-05-2017-17003349,OCEAN-BERKELEY TWP,4,Y,N,N,7,11,5,1,4,2,1,1,5,5,1,50,50,N
15-05-2017-17002325,OCEAN-BERKELEY TWP,5,N,N,N,4,11,2,1,4,2,1,1,1,5,1,45,61,N
15-05-2017-17003201,OCEAN-BERKELEY TWP,4,N,Y,N,4,1,5,1,4,2,1,5,1,4,1,50,26,N
15-05-2017-17001600,OCEAN-BERKELEY TWP,4,Y,N,N,2,14,5,1,4,2,1,1,1,5,1,40,21,N
15-06-2017-2017-00056628,OCEAN-BRICK TWP,5,Y,N,N,5,14,2,1,4,2,1,6,1,1,1,50,21,N
15-06-2017-2017-00075338,OCEAN-BRICK TWP,4,N,N,N,4,7,2,1,4,2,1,1,1,5,1,40,26,N
15-06-2017-2017-00067190,OCEAN-BRICK TWP,4,N,N,N,1,13,5,1,4,2,1,7,1,5,1,35,22,N
15-06-2017-2017-00029264,OCEAN-BRICK TWP,5,Y,N,N,2,3,2,1,4,2,1,1,1,1,1,50,26,N
15-06-2017-2017-00012416,OCEAN-BRICK TWP,4,N,N,N,4,11,7,1,4,2,1,1,1,5,1,40,62,N
15-06-2017-2017-00084421,OCEAN-BRICK TWP,5,N,N,N,1,13,2,1,4,2,1,6,2,5,1,35,22,N
15-08-2017-E030-2017-00209A,OCEAN-EAGLESWOOD TWP,5,N,Y,N,4,10,3,1,4,2,1,5,1,1,1,65,1,N
15-08-2017-C120-2017-00069A,OCEAN-EAGLESWOOD TWP,4,N,Y,N,4,11,2,1,4,2,1,1,1,5,1,50,52,N
15-08-2017-C120-2017-00086A,OCEAN-EAGLESWOOD TWP,5,N,Y,N,7,11,2,1,4,2,1,1,1,5,1,45,56,N
15-11-2017-17-38917,OCEAN-JACKSON TWP,5,N,N,N,4,11,7,1,4,2,6,1,2,5,1,40,,N
15-11-2017-C060-2017-00445A,OCEAN-JACKSON TWP,5,N,N,N,4,11,1,,6,2,1,1,1,3,1,65,57,N
15-11-2017-I-2017-004707,OCEAN-JACKSON TWP,5,N,N,N,4,11,5,1,4,2,1,5,1,5,1,50,60,N
15-11-2017-C060-2017-01527A,OCEAN-JACKSON TWP,4,N,Y,N,4,11,1,1,4,2,1,5,1,3,1,65,60,N
15-11-2017-I-2017-023858,OCEAN-JACKSON TWP,4,N,N,N,4,4,5,1,4,2,1,1,1,5,1,50,26,N
15-12-2017-17-026940,OCEAN-LACEY TWP,4,Y,Y,N,2,1,2,1,4,2,1,1,1,5,1,45,26,N
15-12-2017-17-024804,OCEAN-LACEY TWP,4,N,N,N,4,4,7,1,4,5,7,1,1,5,1,,26,N
15-13-2017-2017-00382,OCEAN-LAKEHURST BORO,4,N,Y,N,4,11,5,1,4,2,1,1,1,5,1,35,,N
15-13-2017-2017-05779,OCEAN-LAKEHURST BORO,4,N,Y,N,4,11,7,1,4,2,1,1,1,5,1,25,60,N
15-14-2017-17-029357,OCEAN-LAKEWOOD TWP,4,Y,N,N,2,7,5,1,4,2,1,1,5,5,1,50,26,N
15-14-2017-17-004872,OCEAN-LAKEWOOD TWP,4,Y,N,N,2,1,2,1,4,2,1,6,1,5,1,50,26,N
15-14-2017-17-027147,OCEAN-LAKEWOOD TWP,5,N,N,N,7,11,9,3,4,2,1,1,1,5,1,25,56,N
15-14-2017-17-021804,OCEAN-LAKEWOOD TWP,4,N,N,N,7,1,2,1,4,2,1,1,1,5,1,40,26,N
15-14-2017-17-046641,OCEAN-LAKEWOOD TWP,5,N,N,N,5,14,7,1,4,2,1,1,1,5,1,25,21,N
15-14-2017-E030-2017-00404A,OCEAN-LAKEWOOD TWP,5,N,N,N,4,11,3,1,4,2,2,1,2,1,1,65,60,N
15-14-2017-17-034560,OCEAN-LAKEWOOD TWP,4,Y,N,N,2,1,5,1,4,2,1,1,1,2,1,40,26,N
15-14-2017-17-059984,OCEAN-LAKEWOOD TWP,5,N,Y,N,4,5,2,1,4,2,1,7,1,5,1,40,26,N
15-14-2017-17-058325,OCEAN-LAKEWOOD TWP,4,N,N,N,1,13,5,1,4,2,1,6,1,5,1,45,22,N
15-14-2017-17-070442,OCEAN-LAKEWOOD TWP,5,N,N,N,1,13,5,1,4,2,1,7,1,5,1,35,22,N
15-14-2017-17-016602,OCEAN-LAKEWOOD TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,45,26,N
15-14-2017-E050-2017-00022A,OCEAN-LAKEWOOD TWP,5,N,N,N,7,1,3,1,4,2,2,6,1,1,1,65,26,N
15-14-2017-17-039882,OCEAN-LAKEWOOD TWP,4,N,Y,N,2,2,5,1,4,2,1,1,1,5,1,50,26,N
15-14-2017-17-005114,OCEAN-LAKEWOOD TWP,5,N,N,N,5,14,5,1,4,2,1,5,1,5,1,50,21,N
15-14-2017-17-063536,OCEAN-LAKEWOOD TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,4,1,35,26,N
15-14-2017-E030-2017-00657A,OCEAN-LAKEWOOD TWP,5,N,Y,N,7,1,3,1,4,2,1,1,1,1,1,65,26,N
15-14-2017-17-038951,OCEAN-LAKEWOOD TWP,5,N,N,N,4,11,5,1,4,2,1,7,1,5,1,40,,N
15-14-2017-17-046938,OCEAN-LAKEWOOD TWP,5,N,N,N,1,13,5,1,4,2,1,7,1,5,1,35,22,N
15-14-2017-17-066889,OCEAN-LAKEWOOD TWP,5,N,N,N,1,13,5,1,4,2,1,7,1,4,1,50,22,N
15-14-2017-17-016472,OCEAN-LAKEWOOD TWP,4,N,N,N,2,2,5,1,4,2,1,6,1,5,1,40,26,N
15-14-2017-E030-2017-00553A,OCEAN-LAKEWOOD TWP,5,N,Y,N,3,1,3,1,4,2,1,5,1,3,1,65,26,N
15-14-2017-17-001845,OCEAN-LAKEWOOD TWP,5,Y,N,N,2,3,2,1,4,2,2,7,2,1,1,50,26,N
15-14-2017-17-013016,OCEAN-LAKEWOOD TWP,5,N,N,N,1,13,5,1,4,2,1,7,1,5,1,,22,N
15-14-2017-17-063594,OCEAN-LAKEWOOD TWP,4,N,N,N,4,11,2,1,4,2,1,1,1,1,1,50,,N
15-14-2017-17-056174,OCEAN-LAKEWOOD TWP,5,Y,Y,N,5,14,2,1,4,2,2,1,5,1,1,50,21,N
15-14-2017-17-002361,OCEAN-LAKEWOOD TWP,5,Y,N,N,1,13,2,1,4,2,1,7,1,5,1,45,22,N
15-15-2017-L17-0411,OCEAN-LAVALLETTE BORO,4,N,N,N,4,13,2,1,4,2,1,1,1,5,1,45,52,N
15-15-2017-L17-0268,OCEAN-LAVALLETTE BORO,4,N,N,N,4,13,2,1,4,2,1,1,1,5,1,45,56,N
15-15-2017-L17-2453,OCEAN-LAVALLETTE BORO,4,Y,N,N,2,2,2,1,4,2,1,1,5,5,1,35,26,N
15-16-2017-17LE17434,OCEAN-LITTLE EGG HARBOR TWP,4,N,N,N,2,1,5,1,4,2,1,6,1,5,1,55,26,Y
15-16-2017-17LE14642,OCEAN-LITTLE EGG HARBOR TWP,4,N,Y,N,3,10,5,1,4,5,1,5,1,5,1,,1,N
15-16-2017-E030-2017-00503A,OCEAN-LITTLE EGG HARBOR TWP,5,N,N,N,4,11,3,1,4,2,2,5,2,1,1,65,60,N
15-16-2017-17LE14367,OCEAN-LITTLE EGG HARBOR TWP,4,N,N,N,4,11,5,1,4,2,2,1,2,4,1,50,60,N
15-16-2017-17-817,OCEAN-LITTLE EGG HARBOR TWP,4,Y,Y,N,4,4,5,1,4,2,2,6,2,5,1,45,26,N
15-18-2017-M17-13343,OCEAN-MANCHESTER TWP,4,N,Y,N,4,11,5,2,4,2,1,7,1,5,1,45,52,N
15-18-2017-M17-00435,OCEAN-MANCHESTER TWP,5,Y,Y,N,7,7,2,1,4,2,1,1,1,5,1,50,26,N
15-18-2017-2017-269,OCEAN-MANCHESTER TWP,4,Y,N,N,4,1,5,3,4,2,1,1,1,4,,50,26,N
15-18-2017-M17-14361,OCEAN-MANCHESTER TWP,5,N,N,N,4,4,2,1,4,2,1,1,1,5,1,55,26,N
15-18-2017-M17-02486,OCEAN-MANCHESTER TWP,4,Y,N,N,2,7,2,1,4,2,1,3,1,5,1,50,26,N
15-18-2017-17-32735,OCEAN-MANCHESTER TWP,5,Y,N,N,2,99,5,,,,,,,,,50,,N
15-18-2017-M17-10808,OCEAN-MANCHESTER TWP,5,N,Y,N,4,11,5,2,4,2,1,7,1,5,1,40,60,N
15-18-2017-2017-290,OCEAN-MANCHESTER TWP,4,Y,N,N,2,3,7,1,4,2,1,1,1,5,1,35,26,N
15-18-2017-2017-043,OCEAN-MANCHESTER TWP,5,N,N,N,4,11,2,1,4,2,2,1,2,5,1,50,56,N
15-18-2017-2017-411,OCEAN-MANCHESTER TWP,4,N,N,N,4,11,2,2,4,2,1,1,1,5,1,55,60,N
15-18-2017-M17-06653,OCEAN-MANCHESTER TWP,5,N,N,N,2,7,2,1,4,2,1,5,1,4,1,50,26,N
15-18-2017-2017-509,OCEAN-MANCHESTER TWP,4,N,N,N,4,4,5,3,4,2,2,3,2,5,1,50,26,N
15-18-2017-2017-282,OCEAN-MANCHESTER TWP,4,N,N,N,4,11,2,1,4,2,1,1,1,5,1,55,69,N
15-18-2017-2017-281,OCEAN-MANCHESTER TWP,5,N,N,N,2,1,2,1,4,2,1,7,1,5,1,50,26,N
15-20-2017-E030-2017-01013A,OCEAN-OCEAN TWP,5,N,N,N,4,11,3,1,4,2,2,5,2,3,1,65,60,N
15-20-2017-E030-2017-00495A,OCEAN-OCEAN TWP,4,N,N,N,3,10,3,1,5,2,1,1,1,1,1,65,1,N
15-23-2017-C060-2017-00644A,OCEAN-PLUMSTED TWP,5,N,N,N,8,15,4,3,4,5,1,5,1,5,1,25,39,N
15-25-2017-17-164,OCEAN-PT PLEASANT BEACH BORO,4,Y,N,N,2,3,2,1,4,2,2,6,2,5,1,35,26,N
15-25-2017-17-98,OCEAN-PT PLEASANT BEACH BORO,4,N,N,N,7,11,5,1,4,2,1,1,1,5,1,35,50,N
15-25-2017-17-102,OCEAN-PT PLEASANT BEACH BORO,4,Y,N,N,2,3,2,1,4,2,1,5,1,5,1,40,,N
15-26-2017-I-2017-05616,OCEAN-SEASIDE HEIGHTS BORO,4,Y,N,N,2,7,5,1,4,1,1,1,1,5,1,25,26,N
15-30-2017-I-2017-007549,OCEAN-STAFFORD TWP,5,Y,N,N,7,3,7,1,4,2,1,1,1,4,1,35,26,N
15-30-2017-I-2017-023089,OCEAN-STAFFORD TWP,4,N,N,N,4,11,2,1,4,2,2,1,2,3,1,55,60,N
15-30-2017-E030-2017-00739A,OCEAN-STAFFORD TWP,5,N,N,N,4,11,3,1,4,2,1,7,1,1,1,65,54,N
15-30-2017-E030-2017-00112A,OCEAN-STAFFORD TWP,4,N,N,N,4,99,3,3,6,2,1,1,1,3,1,65,60,N
15-07-2017-17-22265,OCEAN-TOMS RIVER TWP,4,N,N,N,2,1,2,1,4,2,1,1,5,1,1,50,26,N
15-07-2017-17-13856,OCEAN-TOMS RIVER TWP,4,N,N,N,2,1,7,1,4,2,1,1,1,,1,35,26,N
15-07-2017-17-15113,OCEAN-TOMS RIVER TWP,4,Y,N,N,2,7,5,1,4,2,1,1,1,5,1,45,26,N
15-07-2017-E030-2017-01136A,OCEAN-TOMS RIVER TWP,4,N,Y,N,7,11,3,1,4,2,1,7,1,1,1,55,48,N
15-07-2017-17-11735,OCEAN-TOMS RIVER TWP,4,N,N,N,1,13,2,1,4,2,1,7,1,2,1,50,22,N
15-07-2017-17-01626,OCEAN-TOMS RIVER TWP,4,N,N,N,7,11,5,1,4,2,2,2,1,5,1,50,56,N
15-07-2017-17-54141,OCEAN-TOMS RIVER TWP,5,Y,N,N,1,13,7,1,4,2,1,7,1,5,1,35,26,N
15-07-2017-17-03316,OCEAN-TOMS RIVER TWP,4,Y,N,N,7,2,5,1,4,1,2,6,5,5,1,45,26,N
15-07-2017-17-63510,OCEAN-TOMS RIVER TWP,4,N,N,N,7,11,2,1,4,2,1,1,1,1,1,50,56,N
15-07-2017-17-62516,OCEAN-TOMS RIVER TWP,5,N,N,N,1,13,5,1,4,2,1,6,1,5,1,35,26,N
15-07-2017-17-15960,OCEAN-TOMS RIVER TWP,4,Y,N,N,2,7,5,1,4,2,1,1,1,5,1,40,26,N
15-07-2017-17-44499,OCEAN-TOMS RIVER TWP,4,Y,N,N,1,13,2,1,4,2,1,6,1,5,1,35,26,N
15-07-2017-17-43092,OCEAN-TOMS RIVER TWP,5,N,N,N,3,10,5,3,6,2,1,6,1,5,1,40,69,N
15-07-2017-17-47131,OCEAN-TOMS RIVER TWP,5,Y,N,N,2,7,2,1,4,2,1,6,1,5,1,50,26,N
15-07-2017-C060-2017-01612A,OCEAN-TOMS RIVER TWP,4,N,Y,N,4,4,5,3,4,2,1,1,1,5,1,45,26,N
15-07-2017-17-45959,OCEAN-TOMS RIVER TWP,5,N,N,N,2,1,5,1,4,2,2,1,2,3,1,45,26,N
15-07-2017-17-57101,OCEAN-TOMS RIVER TWP,4,Y,N,N,2,3,5,1,4,2,2,1,2,2,,40,26,N
15-07-2017-17-12889,OCEAN-TOMS RIVER TWP,4,Y,N,N,4,3,5,1,5,2,1,6,1,,,45,26,N
15-07-2017-17-47795,OCEAN-TOMS RIVER TWP,4,N,N,N,5,14,5,1,4,2,1,1,1,4,1,45,21,N
15-07-2017-17-67689,OCEAN-TOMS RIVER TWP,4,Y,Y,N,1,13,2,1,4,2,1,6,1,5,1,50,22,N
15-07-2017-17-60370,OCEAN-TOMS RIVER TWP,4,N,N,N,4,11,5,1,4,2,1,1,5,2,1,50,46,N
15-07-2017-E030-2017-01101A,OCEAN-TOMS RIVER TWP,5,N,N,N,4,11,3,1,4,2,1,1,1,5,1,65,60,N
15-07-2017-17-64785,OCEAN-TOMS RIVER TWP,5,N,N,N,1,13,5,1,4,2,1,7,1,5,1,45,22,N
15-07-2017-17-69590,OCEAN-TOMS RIVER TWP,5,N,N,N,1,13,5,1,4,2,1,6,1,,1,45,22,N
15-07-2017-17-11955,OCEAN-TOMS RIVER TWP,5,N,Y,N,1,13,5,1,4,2,1,7,1,5,1,40,22,N
15-07-2017-17-12567,OCEAN-TOMS RIVER TWP,5,N,N,N,4,11,2,1,4,2,1,1,1,1,1,,56,N
15-07-2017-17-26104,OCEAN-TOMS RIVER TWP,5,N,N,N,3,3,5,1,4,2,1,1,1,5,1,40,26,N
15-07-2017-17-06654,OCEAN-TOMS RIVER TWP,4,N,N,N,5,14,7,1,4,2,1,5,1,,1,25,21,N
15-07-2017-17-43895,OCEAN-TOMS RIVER TWP,4,N,Y,N,7,11,2,1,4,2,1,1,1,2,1,50,56,N
15-07-2017-17-72745,OCEAN-TOMS RIVER TWP,5,N,N,N,1,13,5,1,4,2,1,7,1,5,1,30,22,N
15-07-2017-17-32275,OCEAN-TOMS RIVER TWP,4,Y,Y,N,2,1,2,1,4,2,1,7,1,1,2,50,26,N
15-07-2017-17-70160,OCEAN-TOMS RIVER TWP,5,N,N,N,1,13,2,1,4,2,1,2,1,2,1,50,22,N
16-02-2017-E040-2017-00499A,PASSAIC-CLIFTON CITY,4,N,N,N,4,11,3,2,5,2,1,5,1,1,1,55,52,N
16-02-2017-2017064551,PASSAIC-CLIFTON CITY,4,N,N,N,2,2,2,1,4,2,2,1,3,5,1,55,26,N
16-02-2017-2017018656,PASSAIC-CLIFTON CITY,4,N,N,N,2,1,2,3,4,2,1,1,1,5,1,55,26,N
16-02-2017-2017020555,PASSAIC-CLIFTON CITY,4,Y,N,N,2,3,7,1,4,2,1,1,1,5,1,25,26,N
16-02-2017-2017039074,PASSAIC-CLIFTON CITY,4,Y,N,N,2,3,5,1,4,2,2,1,1,4,1,25,26,N
16-02-2017-2017046035,PASSAIC-CLIFTON CITY,4,N,Y,N,2,1,2,1,4,2,1,6,1,1,1,55,26,N
16-02-2017-2017031947,PASSAIC-CLIFTON CITY,4,N,N,N,2,2,2,1,4,2,1,1,1,1,1,55,26,N
16-02-2017-2017025566,PASSAIC-CLIFTON CITY,4,Y,N,N,7,11,5,1,6,2,1,6,1,4,1,30,52,N
16-02-2017-2017021541,PASSAIC-CLIFTON CITY,4,Y,N,N,2,3,7,1,4,2,1,1,1,5,1,25,26,N
16-02-2017-2017023421,PASSAIC-CLIFTON CITY,4,N,N,N,7,11,2,1,4,2,1,1,1,5,2,,54,N
16-02-2017-2017061728,PASSAIC-CLIFTON CITY,4,N,N,N,1,1,2,1,4,2,1,5,1,1,1,50,26,N
16-02-2017-2017066589,PASSAIC-CLIFTON CITY,4,N,N,N,2,6,7,1,4,2,1,1,1,5,1,25,26,N
16-02-2017-2017059242,PASSAIC-CLIFTON CITY,5,N,N,N,2,6,5,1,4,2,1,6,1,4,1,30,26,N
16-02-2017-2017054425,PASSAIC-CLIFTON CITY,4,N,N,N,7,10,5,2,7,2,2,1,2,2,1,35,1,N
16-02-2017-2017049239,PASSAIC-CLIFTON CITY,4,N,N,N,2,1,5,1,4,2,1,1,1,5,1,35,26,N
16-02-2017-2017034380,PASSAIC-CLIFTON CITY,5,N,N,N,7,11,2,2,4,2,1,6,1,1,1,50,48,N
16-02-2017-2017029962,PASSAIC-CLIFTON CITY,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,25,26,N
16-02-2017-2017021892,PASSAIC-CLIFTON CITY,4,N,N,N,7,6,2,1,4,1,1,1,1,1,2,50,26,N
16-02-2017-2017029940,PASSAIC-CLIFTON CITY,4,N,N,N,1,13,7,1,5,2,1,1,1,5,1,25,22,N
16-04-2017-17-24440,PASSAIC-HAWTHORNE BORO,4,N,N,N,4,11,7,1,6,2,1,1,1,5,1,25,,N
16-04-2017-17-18309,PASSAIC-HAWTHORNE BORO,4,N,N,N,7,1,2,1,6,2,1,1,1,1,1,55,26,N
16-04-2017-17-12738,PASSAIC-HAWTHORNE BORO,4,N,N,N,7,2,2,1,4,2,2,1,2,1,1,55,26,N
16-05-2017-17-05623,PASSAIC-LITTLE FALLS TWP,4,N,N,N,2,1,2,1,6,2,1,1,1,1,1,50,26,N
16-05-2017-17-05967,PASSAIC-LITTLE FALLS TWP,4,N,N,N,3,10,2,1,5,2,1,1,1,1,1,50,1,N
16-06-2017-17-3062,PASSAIC-NORTH HALEDON BORO,4,Y,N,N,2,2,5,1,4,2,2,1,1,5,1,40,26,N
16-07-2017-17-55384,PASSAIC-PASSAIC CITY,4,N,N,N,2,3,7,1,4,2,1,4,1,5,1,25,26,N
16-07-2017-17-03278,PASSAIC-PASSAIC CITY,4,N,N,N,7,11,2,3,6,2,4,1,1,5,1,15,45,N
16-07-2017-17-43774,PASSAIC-PASSAIC CITY,4,Y,N,N,7,2,2,1,4,1,1,1,1,1,1,55,26,N
16-07-2017-17-52997,PASSAIC-PASSAIC CITY,4,Y,N,N,1,13,5,1,4,2,1,6,1,4,1,25,22,N
