crashid,location,severity_rating5,intersection,alcohol_involved,hazmat_involved,hs_collision_type,crash_type,road_sys_code,road_horiz_align_code,road_grade_code,road_surf_code,surf_cond_code,light_cond_code,environ_cond_code,road_median_code,temp_traffic_zone,posted_speed,first_harmful_event,flg_cell_in_use
05-07-2014-14-40584,CAPE MAY-NORTH WILDWOOD CITY,4,Y,N,N,5,14,2,1,4,2,1,1,1,5,1,30,21,N
05-08-2014-PD-14-32209,CAPE MAY-OCEAN CITY,4,Y,N,N,1,13,5,1,4,2,1,4,1,5,1,35,22,N
05-08-2014-14-17718,CAPE MAY-OCEAN CITY,4,N,N,N,5,14,7,1,4,2,1,1,1,5,1,25,21,N
05-11-2014-A050-2014-00334A,CAPE MAY-UPPER TWP,5,N,N,N,1,13,2,1,4,2,1,1,1,5,1,50,22,N
05-11-2014-A050-2014-00010A,CAPE MAY-UPPER TWP,4,N,Y,N,7,11,2,0,4,2,2,5,4,5,1,45,60,N
05-11-2014-A050-2014-00429A,CAPE MAY-UPPER TWP,5,Y,N,N,4,99,2,1,4,2,1,1,1,5,1,50,7,N
05-11-2014-A050-2014-00390A,CAPE MAY-UPPER TWP,5,N,Y,N,7,11,2,0,4,2,2,7,2,5,1,30,56,N
05-11-2014-A050-2014-00307A,CAPE MAY-UPPER TWP,5,N,Y,N,2,99,5,1,4,2,7,7,1,5,1,45,,N
05-11-2014-E030-2014-00479A,CAPE MAY-UPPER TWP,4,N,N,N,7,11,3,1,0,2,1,1,1,1,1,45,56,N
05-14-2014-2014-022891,CAPE MAY-WILDWOOD CITY,4,N,N,N,1,13,5,1,0,2,1,6,1,5,1,25,22,N
05-16-2014-A050-2014-00267A,CAPE MAY-WOODBINE BORO,4,N,N,N,4,11,5,1,4,2,1,5,1,5,1,50,6,N
06-01-2014-BR-28274-14BR-0282?,CUMBERLAND-BRIDGETON CITY,4,Y,N,N,7,11,5,1,4,2,1,1,1,5,1,40,56,N
06-04-2014-A100-2014-00548A,CUMBERLAND-DOWNE TWP,4,N,Y,N,1,13,5,1,4,2,2,5,1,5,1,50,22,N
06-05-2014-A100-2014-00351A,CUMBERLAND-FAIRFIELD TWP,5,Y,N,N,4,2,5,1,4,2,1,1,1,5,1,50,26,N
06-05-2014-A040-2014-00630A,CUMBERLAND-FAIRFIELD TWP,5,N,N,N,4,99,5,1,4,2,1,2,1,5,1,50,7,N
06-05-2014-A100-2014-00161A,CUMBERLAND-FAIRFIELD TWP,5,N,N,N,4,11,7,0,4,2,2,6,2,5,1,45,5,N
06-05-2014-A100-2014-00316A,CUMBERLAND-FAIRFIELD TWP,4,N,N,N,4,11,5,1,4,2,1,5,1,5,1,50,5,N
06-05-2014-A040-2014-00231A,CUMBERLAND-FAIRFIELD TWP,5,N,N,N,1,13,2,1,4,2,1,5,1,5,1,45,22,N
06-05-2014-A040-2014-00656A,CUMBERLAND-FAIRFIELD TWP,4,N,N,N,4,99,2,1,4,2,1,7,1,5,1,45,7,N
06-07-2014-A040-2014-00323A,CUMBERLAND-HOPEWELL TWP,5,Y,N,N,4,3,5,1,4,2,1,1,1,5,1,,26,N
06-07-2014-A040-2014-00372A,CUMBERLAND-HOPEWELL TWP,4,N,N,N,7,11,2,0,4,2,2,4,2,5,1,50,69,N
06-08-2014-A100-2014-00055A,CUMBERLAND-LAWRENCE TWP,4,N,N,N,4,10,5,1,4,2,1,5,1,5,1,50,7,N
06-09-2014-A100-2014-00194A,CUMBERLAND-MAURICE RIVER TWP,4,N,N,N,4,4,5,0,0,2,2,5,5,5,1,50,26,N
06-09-2014-A100-2014-00413A,CUMBERLAND-MAURICE RIVER TWP,5,N,N,N,7,4,2,0,4,2,1,1,1,5,1,50,26,N
06-09-2014-A100-2014-00549A,CUMBERLAND-MAURICE RIVER TWP,4,N,N,N,7,11,2,1,4,2,1,6,1,5,1,45,52,N
06-09-2014-A100-2014-00270A,CUMBERLAND-MAURICE RIVER TWP,5,N,N,N,4,99,2,1,4,2,1,3,1,5,1,50,7,N
06-09-2014-A100-2014-00580A,CUMBERLAND-MAURICE RIVER TWP,5,N,N,N,4,11,2,0,4,2,1,5,1,5,1,50,5,N
06-09-2014-A100-2014-00333A,CUMBERLAND-MAURICE RIVER TWP,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,50,5,N
06-09-2014-A100-2014-00354A,CUMBERLAND-MAURICE RIVER TWP,4,N,N,N,4,11,5,0,4,2,1,1,1,5,1,50,5,N
06-10-2014-14-31900,CUMBERLAND-MILLVILLE CITY,4,N,N,N,4,11,5,0,0,2,1,7,1,5,1,50,5,N
06-10-2014-14-25129,CUMBERLAND-MILLVILLE CITY,5,Y,N,N,7,10,7,1,0,2,1,1,1,4,1,25,69,N
06-10-2014-14-35585,CUMBERLAND-MILLVILLE CITY,5,N,N,N,4,11,7,0,4,2,1,1,1,5,1,45,5,N
06-10-2014-14-23711,CUMBERLAND-MILLVILLE CITY,5,N,N,N,1,13,2,1,4,2,1,6,1,4,1,45,22,N
06-13-2014-A040-2014-00168A,CUMBERLAND-UPPER DEERFIELD TWP,4,N,N,N,2,4,5,1,7,2,1,6,1,5,1,45,26,N
06-13-2014-A040-2014-00160A,CUMBERLAND-UPPER DEERFIELD TWP,4,Y,N,N,7,11,5,1,4,2,1,1,1,5,1,50,69,N
06-14-2014-2014039992,CUMBERLAND-VINELAND CITY,4,N,N,N,2,1,7,1,4,2,1,1,1,5,1,45,26,Y
06-14-2014-2014043339,CUMBERLAND-VINELAND CITY,5,N,N,N,1,13,5,1,4,2,1,6,1,5,1,45,22,N
06-14-2014-A100-2014-00394A,CUMBERLAND-VINELAND CITY,5,N,N,N,4,11,2,1,4,2,1,1,1,3,1,65,6,N
06-14-2014-2014041203,CUMBERLAND-VINELAND CITY,4,Y,N,N,2,5,5,1,4,2,1,1,1,5,1,50,26,N
06-14-2014-2014042571,CUMBERLAND-VINELAND CITY,4,N,N,N,7,6,7,1,4,2,1,1,1,5,1,25,26,N
06-14-2014-2014049955,CUMBERLAND-VINELAND CITY,4,Y,N,N,2,1,5,1,4,2,1,1,1,5,1,50,26,N
06-14-2014-2014011164,CUMBERLAND-VINELAND CITY,5,N,N,N,2,4,2,1,4,2,1,7,1,5,1,45,26,Y
06-14-2014-2014024215,CUMBERLAND-VINELAND CITY,5,Y,N,N,7,3,5,1,4,2,1,1,1,5,1,,26,N
06-14-2014-2014000181,CUMBERLAND-VINELAND CITY,4,Y,N,N,2,11,5,1,4,2,1,7,1,5,1,45,26,N
06-14-2014-2014034921,CUMBERLAND-VINELAND CITY,5,N,N,N,2,4,5,1,0,2,1,1,1,5,1,45,26,N
06-14-2014-A090-2014-00211A,CUMBERLAND-VINELAND CITY,4,N,N,N,1,13,5,1,4,2,1,5,1,5,1,35,22,N
06-14-2014-2014059916,CUMBERLAND-VINELAND CITY,4,Y,N,N,2,7,2,1,4,2,1,1,5,5,1,40,26,N
06-14-2014-A100-2014-00467A,CUMBERLAND-VINELAND CITY,5,N,N,N,2,6,2,1,4,2,2,1,2,3,1,65,28,N
06-14-2014-A100-2014-00420A,CUMBERLAND-VINELAND CITY,5,N,N,N,4,10,2,0,4,2,1,5,1,3,1,65,6,N
06-14-2014-2014066466,CUMBERLAND-VINELAND CITY,4,N,N,N,7,11,7,1,0,2,2,6,2,5,1,30,60,N
06-14-2014-2014007219,CUMBERLAND-VINELAND CITY,4,Y,N,N,2,3,7,1,4,2,1,1,1,5,1,40,26,N
07-01-2014-2014-22854,ESSEX-BELLEVILLE TWP,4,N,N,N,1,13,2,1,4,2,1,4,1,4,1,25,22,Y
07-01-2014-2014-23456,ESSEX-BELLEVILLE TWP,4,N,N,N,2,6,0,1,4,2,1,1,1,5,1,25,28,N
07-01-2014-2014-22988,ESSEX-BELLEVILLE TWP,4,Y,N,N,1,12,5,1,0,2,1,6,1,2,1,25,22,N
07-01-2014-2014-1484,ESSEX-BELLEVILLE TWP,4,N,N,N,2,1,2,1,0,2,2,1,1,1,1,55,26,N
07-01-2014-2014-2290,ESSEX-BELLEVILLE TWP,4,Y,N,N,1,13,2,1,7,2,2,1,1,1,1,25,22,N
07-01-2014-2014-26198,ESSEX-BELLEVILLE TWP,5,Y,N,N,1,13,2,1,4,2,1,1,1,4,1,25,22,N
07-02-2014-14-20838,ESSEX-BLOOMFIELD TWP,4,Y,N,N,1,13,7,1,4,2,1,4,1,5,1,25,22,N
07-02-2014-14-11463,ESSEX-BLOOMFIELD TWP,5,N,N,N,7,11,5,1,0,2,1,2,1,5,1,40,56,N
07-02-2014-14-6683,ESSEX-BLOOMFIELD TWP,4,N,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
07-02-2014-14-033207,ESSEX-BLOOMFIELD TWP,4,N,N,N,2,2,5,1,0,2,2,5,2,4,5,25,26,N
07-02-2014-14-6251,ESSEX-BLOOMFIELD TWP,4,Y,N,N,1,13,5,1,4,2,1,1,1,4,1,25,22,N
07-02-2014-14-4645,ESSEX-BLOOMFIELD TWP,4,N,N,N,7,11,7,1,0,2,1,6,1,5,1,25,58,N
07-04-2014-2014-1834,ESSEX-CEDAR GROVE TWP,5,N,N,N,7,11,9,0,0,5,1,5,1,5,1,,60,N
07-04-2014-14-09646,ESSEX-CEDAR GROVE TWP,4,N,N,N,1,13,2,1,0,2,1,1,5,5,1,35,22,N
07-04-2014-2014-1827,ESSEX-CEDAR GROVE TWP,4,N,N,N,1,13,9,1,4,2,1,1,1,5,1,,22,N
07-04-2014-14-16981,ESSEX-CEDAR GROVE TWP,4,N,N,N,2,2,2,1,4,2,1,1,1,5,1,40,26,N
07-05-2014-14-5003,ESSEX-EAST ORANGE CITY,4,Y,N,N,2,3,7,1,4,2,1,1,1,5,1,35,26,N
07-05-2014-14-11366,ESSEX-EAST ORANGE CITY,5,N,N,N,7,1,5,1,4,2,1,6,1,4,1,25,26,N
07-05-2014-B060-2014-02513A,ESSEX-EAST ORANGE CITY,5,N,N,N,2,1,1,1,0,2,1,1,1,1,1,55,26,N
07-05-2014-B060-2014-02454A,ESSEX-EAST ORANGE CITY,5,N,N,N,7,1,1,1,4,2,1,1,1,1,1,55,26,N
07-05-2014-14-021561,ESSEX-EAST ORANGE CITY,4,Y,N,N,2,3,5,1,4,2,1,6,1,4,1,25,26,N
07-05-2014-B060-2014-01267A,ESSEX-EAST ORANGE CITY,5,N,N,N,1,13,1,1,4,2,1,1,1,1,1,55,22,N
07-06-2014-2014-002829,ESSEX-ESSEX FELLS BORO,4,N,N,N,7,10,5,0,4,2,1,3,5,5,1,35,56,N
07-06-2014-2014-008523,ESSEX-ESSEX FELLS BORO,4,N,N,N,4,2,7,1,0,2,2,1,2,5,1,25,26,N
07-07-2014-2014-681,ESSEX-FAIRFIELD BORO,4,N,N,N,7,2,2,1,4,2,2,6,2,3,1,50,26,N
07-07-2014-2014-2361,ESSEX-FAIRFIELD BORO,4,N,N,N,3,10,2,1,4,2,1,6,1,3,1,50,1,N
07-07-2014-2014-2641,ESSEX-FAIRFIELD BORO,4,Y,N,N,7,11,5,1,4,2,1,1,5,5,1,35,56,N
07-08-2014-14-12403,ESSEX-GLEN RIDGE BORO,4,Y,N,N,1,13,5,1,4,2,1,6,1,5,1,35,22,N
07-09-2014-I-2014-087270,ESSEX-IRVINGTON TWP,4,N,N,N,7,11,9,1,4,2,1,1,1,5,1,5,69,N
07-09-2014-I-2014-121433,ESSEX-IRVINGTON TWP,5,Y,Y,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
07-09-2014-I-2014-026999,ESSEX-IRVINGTON TWP,5,N,N,N,2,1,5,1,4,2,1,1,1,5,1,25,26,N
07-09-2014-I-2014-109256,ESSEX-IRVINGTON TWP,4,Y,N,N,2,1,5,1,4,2,2,6,2,5,1,25,26,N
07-09-2014-I-2014-032341,ESSEX-IRVINGTON TWP,5,N,N,N,1,13,5,1,4,2,2,6,2,4,1,25,22,N
07-10-2014-I2014-031405,ESSEX-LIVINGSTON TWP,5,N,N,N,4,11,5,1,0,2,1,1,1,5,1,35,5,N
07-10-2014-B060-2014-02606A,ESSEX-LIVINGSTON TWP,5,N,N,N,7,11,1,0,0,2,1,2,1,1,1,65,56,N
07-11-2014-14-22915,ESSEX-MAPLEWOOD TWP,4,Y,N,N,2,7,7,1,4,2,1,6,1,4,1,35,26,N
07-11-2014-14-21305,ESSEX-MAPLEWOOD TWP,4,N,N,N,1,13,7,1,4,2,1,,1,5,1,25,22,N
07-12-2014-I-2014-010602,ESSEX-MILLBURN TWP,4,N,N,N,2,7,2,0,0,2,1,1,1,2,1,40,26,N
07-12-2014-C-2014-002361,ESSEX-MILLBURN TWP,4,Y,N,N,2,3,5,1,0,2,1,3,1,,,25,26,N
07-12-2014-I-2014-007553,ESSEX-MILLBURN TWP,4,N,N,N,7,4,5,0,4,2,1,1,1,5,1,35,26,N
07-13-2014-14-RED-035,ESSEX-MONTCLAIR TWP,4,N,N,N,1,13,5,1,0,2,1,6,1,5,1,25,22,N
07-13-2014-14RED1194,ESSEX-MONTCLAIR TWP,4,Y,N,N,1,13,5,1,4,2,1,1,1,5,1,25,22,N
07-13-2014-14RED1289,ESSEX-MONTCLAIR TWP,5,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
07-13-2014-14-RED-095,ESSEX-MONTCLAIR TWP,4,Y,N,N,1,13,5,1,4,2,1,6,1,5,1,35,22,N
07-13-2014-14RED567,ESSEX-MONTCLAIR TWP,4,N,N,N,4,11,7,1,4,2,2,1,1,5,,25,6,N
07-13-2014-14RED1222,ESSEX-MONTCLAIR TWP,4,Y,N,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
07-13-2014-14RED173,ESSEX-MONTCLAIR TWP,5,N,N,N,1,13,5,1,4,2,4,1,1,5,1,25,22,N
07-14-2014-14-15534,ESSEX-NEWARK CITY,4,Y,N,N,3,10,5,1,0,2,4,6,1,3,1,,1,N
07-14-2014-14-6485,ESSEX-NEWARK CITY,5,Y,N,N,2,1,7,1,4,2,3,6,5,5,1,25,26,N
07-14-2014-14-29910,ESSEX-NEWARK CITY,4,Y,N,N,2,7,7,1,4,2,1,6,1,4,1,25,26,N
07-14-2014-B130-2014-02829A,ESSEX-NEWARK CITY,5,N,N,N,1,13,1,1,4,2,1,5,1,1,1,55,22,N
07-14-2014-14-10759,ESSEX-NEWARK CITY,5,Y,N,N,1,13,7,1,4,2,1,6,1,1,,35,22,N
07-14-2014-14-22670,ESSEX-NEWARK CITY,5,N,N,N,5,14,7,1,4,2,1,1,1,5,1,25,21,N
07-14-2014-14-47181,ESSEX-NEWARK CITY,4,N,N,N,2,6,7,1,4,2,1,6,1,4,1,,28,N
07-14-2014-14-47497,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,0,7,2,1,1,1,5,5,25,22,N
07-14-2014-14-30075,ESSEX-NEWARK CITY,4,N,N,N,7,11,5,0,4,2,1,1,1,5,1,25,56,N
07-14-2014-14-38898,ESSEX-NEWARK CITY,5,N,N,N,7,11,2,0,0,2,1,5,1,1,1,55,48,N
07-14-2014-14-30507,ESSEX-NEWARK CITY,4,N,N,N,2,7,7,1,4,2,1,1,1,4,1,25,26,N
07-14-2014-14-52848,ESSEX-NEWARK CITY,4,Y,N,N,2,13,7,1,4,2,1,5,1,4,1,,26,N
07-14-2014-14-43582,ESSEX-NEWARK CITY,4,Y,Y,N,2,3,7,1,4,2,1,1,1,5,1,25,,N
07-14-2014-14-60734,ESSEX-NEWARK CITY,4,Y,N,N,7,10,2,0,0,2,1,1,1,3,1,50,52,N
07-14-2014-14-19329,ESSEX-NEWARK CITY,4,Y,N,N,2,3,7,1,4,2,1,4,1,5,1,25,26,N
07-14-2014-14-62652,ESSEX-NEWARK CITY,4,N,N,N,3,10,7,1,4,2,1,6,1,5,1,25,1,N
07-14-2014-14-65694,ESSEX-NEWARK CITY,4,Y,N,N,1,13,7,1,7,2,1,6,1,4,1,,,N
07-14-2014-14-31152,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,1,4,2,3,6,2,4,1,,,N
07-14-2014-14-32791,ESSEX-NEWARK CITY,4,Y,N,N,2,3,7,1,4,2,1,1,1,5,1,25,26,N
07-14-2014-D030-2014-03274A,ESSEX-NEWARK CITY,4,N,N,N,2,15,3,1,4,2,1,1,1,1,1,55,30,N
07-14-2014-D030-2014-00718A,ESSEX-NEWARK CITY,5,N,N,N,1,13,3,0,4,2,1,1,1,1,1,55,22,N
07-14-2014-D030-2014-01177A,ESSEX-NEWARK CITY,5,N,Y,N,7,10,3,1,4,2,2,6,2,1,1,55,46,N
07-14-2014-201448813,ESSEX-NEWARK CITY,5,N,N,N,1,13,2,1,4,2,1,5,1,4,1,,22,N
07-14-2014-14-65499,ESSEX-NEWARK CITY,4,N,N,N,7,11,7,1,4,2,2,6,2,4,1,25,52,N
07-14-2014-14-34441,ESSEX-NEWARK CITY,4,N,N,N,3,10,2,1,4,2,1,7,1,2,1,55,1,N
07-14-2014-14-25339,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,1,4,2,1,1,1,5,1,,22,N
07-14-2014-2014-12978,ESSEX-NEWARK CITY,4,Y,N,N,1,13,7,1,4,2,1,4,1,5,1,25,22,N
07-14-2014-14-26498,ESSEX-NEWARK CITY,4,Y,N,N,2,3,7,1,0,2,1,1,1,4,1,25,26,N
07-14-2014-14-25755,ESSEX-NEWARK CITY,4,Y,N,N,2,4,5,1,4,2,1,6,1,5,1,25,26,N
07-14-2014-14-18891,ESSEX-NEWARK CITY,4,Y,N,N,1,13,7,1,0,2,2,5,5,4,1,25,,N
07-14-2014-14-27003,ESSEX-NEWARK CITY,4,Y,N,N,5,14,7,1,4,2,1,1,1,5,1,,21,N
07-14-2014-C-2014-002776,ESSEX-NEWARK CITY,4,Y,N,N,2,1,7,1,0,2,1,1,1,4,1,25,26,N
07-14-2014-14-41249,ESSEX-NEWARK CITY,5,Y,N,N,7,11,2,0,7,1,1,6,1,1,1,50,48,N
07-14-2014-2014-53137,ESSEX-NEWARK CITY,4,N,N,N,1,13,9,1,4,1,1,6,1,5,1,,22,N
07-14-2014-13893-14,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,1,4,2,2,1,5,4,1,,22,N
07-14-2014-14-129,ESSEX-NEWARK CITY,4,Y,Y,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
07-14-2014-14-63398,ESSEX-NEWARK CITY,5,Y,N,N,1,13,5,1,4,2,1,6,1,5,5,25,22,N
07-14-2014-6378,ESSEX-NEWARK CITY,5,N,N,N,2,13,9,1,4,2,3,1,2,5,1,,,N
07-14-2014-14-57151,ESSEX-NEWARK CITY,4,N,N,N,2,6,7,1,4,2,1,1,1,4,1,,26,N
07-14-2014-14-56135,ESSEX-NEWARK CITY,4,N,N,N,7,11,2,1,4,2,1,5,1,1,1,,52,N
07-14-2014-32941,ESSEX-NEWARK CITY,4,Y,N,N,2,2,2,0,0,2,1,1,1,3,1,55,26,N
07-14-2014-48166,ESSEX-NEWARK CITY,4,Y,N,N,2,3,5,1,4,2,1,1,1,4,1,25,26,N
07-14-2014-14-42259,ESSEX-NEWARK CITY,4,N,N,N,1,13,5,1,4,2,1,1,1,4,1,25,22,N
07-14-2014-27278,ESSEX-NEWARK CITY,4,N,N,N,7,2,5,,,2,1,6,1,4,1,,26,N
07-14-2014-C14038479,ESSEX-NEWARK CITY,4,Y,N,N,2,7,5,1,4,2,1,1,1,5,1,25,26,N
07-14-2014-51304-14,ESSEX-NEWARK CITY,4,N,N,N,2,1,2,1,4,2,1,1,1,2,1,,26,N
07-14-2014-14-22536,ESSEX-NEWARK CITY,4,Y,N,N,5,14,7,1,4,2,1,1,1,5,1,,21,N
07-14-2014-44995,ESSEX-NEWARK CITY,5,Y,N,N,7,11,2,0,0,2,1,1,1,1,1,,53,N
07-14-2014-14-27115,ESSEX-NEWARK CITY,4,N,N,N,2,4,7,1,4,2,2,6,2,4,1,25,26,N
07-14-2014-P14-21481/C14-5393,ESSEX-NEWARK CITY,5,N,N,N,2,13,7,0,4,2,1,1,1,2,1,25,,N
07-14-2014-14-54882,ESSEX-NEWARK CITY,4,Y,N,N,1,13,5,1,4,2,1,5,1,4,1,25,22,N
07-14-2014-D030-2014-00552A,ESSEX-NEWARK CITY,4,N,N,N,7,11,3,1,0,2,1,1,1,1,1,55,48,N
07-14-2014-14-16017,ESSEX-NEWARK CITY,4,Y,N,N,2,13,7,1,4,2,2,1,2,4,1,,,N
07-14-2014-01260,ESSEX-NEWARK CITY,4,Y,N,N,6,13,5,,,2,1,1,1,5,1,25,25,N
07-14-2014-14-42380,ESSEX-NEWARK CITY,4,Y,N,N,3,10,2,1,4,2,1,6,1,4,1,45,1,N
07-14-2014-B060-2014-03184A,ESSEX-NEWARK CITY,4,N,N,N,2,1,1,1,4,2,1,1,1,1,1,50,26,N
07-14-2014-14-14449,ESSEX-NEWARK CITY,4,Y,N,N,2,4,7,1,4,2,1,7,1,5,1,,26,N
07-14-2014-14-10352,ESSEX-NEWARK CITY,5,Y,N,N,1,13,2,1,4,2,1,4,1,4,1,35,22,N
07-14-2014-27319,ESSEX-NEWARK CITY,4,N,N,N,2,6,7,1,4,2,1,1,1,5,1,25,26,N
07-14-2014-14-42899,ESSEX-NEWARK CITY,4,Y,Y,N,5,14,7,1,4,2,1,3,1,5,1,25,21,Y
07-14-2014-B130-2014-00326A,ESSEX-NEWARK CITY,4,N,N,N,2,11,1,1,4,2,2,1,1,1,1,65,26,N
07-16-2014-14-39213,ESSEX-NUTLEY TWP,5,Y,N,N,1,13,5,1,4,2,1,1,1,,1,25,22,N
07-16-2014-14-28277,ESSEX-NUTLEY TWP,4,N,N,N,1,13,7,1,4,2,1,1,1,5,2,25,22,N
07-16-2014-14-29572,ESSEX-NUTLEY TWP,4,N,N,N,2,1,2,0,0,2,1,1,1,1,1,25,26,N
07-17-2014-I-2014-012714,ESSEX-ORANGE CITY,5,Y,N,N,7,3,5,1,4,2,1,1,1,99,1,25,26,N
07-17-2014-I-2014-032893,ESSEX-ORANGE CITY,4,N,N,N,7,11,7,1,4,2,1,1,1,5,1,25,51,N
07-18-2014-B060-2014-00705A,ESSEX-ROSELAND BORO,5,N,N,N,4,11,1,0,0,2,1,6,1,1,1,65,5,N
07-18-2014-B060-2014-03108A,ESSEX-ROSELAND BORO,4,N,Y,N,4,11,1,0,4,2,1,6,1,1,1,65,6,N
07-19-2014-14-3804,ESSEX-SOUTH ORANGE VILLAGE TWP,5,N,N,N,1,13,7,1,4,2,1,5,1,4,1,25,22,N
07-19-2014-14-8327,ESSEX-SOUTH ORANGE VILLAGE TWP,4,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
07-20-2014-14011190,ESSEX-VERONA TWP,4,N,N,N,7,2,5,1,0,2,1,1,1,5,1,35,26,N
07-21-2014-2014-007609,ESSEX-WEST CALDWELL TWP,4,Y,N,N,4,11,7,1,0,2,1,1,1,5,1,25,6,N
07-22-2014-14001926,ESSEX-WEST ORANGE TWP,4,N,N,N,1,13,5,1,4,2,1,5,5,2,1,35,22,N
07-22-2014-14045709,ESSEX-WEST ORANGE TWP,5,N,N,N,1,13,9,1,4,2,1,7,1,5,1,,22,N
07-22-2014-14006155,ESSEX-WEST ORANGE TWP,4,N,N,N,2,7,7,1,4,2,1,1,1,5,1,25,26,N
07-22-2014-14006043,ESSEX-WEST ORANGE TWP,4,N,N,N,8,2,5,1,4,2,2,1,2,5,1,35,26,N
08-01-2014-2014-10150,GLOUCESTER-CLAYTON BORO,4,N,Y,N,4,11,5,1,4,2,1,1,1,4,1,50,5,N
08-02-2014-2014035389,GLOUCESTER-DEPTFORD TWP,5,N,N,N,1,13,2,1,4,2,1,7,1,2,1,50,22,N
08-02-2014-A310-2014-01178A,GLOUCESTER-DEPTFORD TWP,4,N,N,N,4,11,2,1,4,2,1,5,1,3,1,55,6,N
08-02-2014-A310-2014-02253A,GLOUCESTER-DEPTFORD TWP,4,N,N,N,7,11,2,0,0,1,1,1,1,1,1,55,56,N
08-02-2014-A310-2014-00786A,GLOUCESTER-DEPTFORD TWP,5,N,N,N,4,11,2,1,4,2,1,1,1,3,1,55,5,N
08-02-2014-A310-2014-01286A,GLOUCESTER-DEPTFORD TWP,5,N,N,N,4,11,2,1,4,2,1,1,1,3,1,65,5,N
08-02-2014-2014030052,GLOUCESTER-DEPTFORD TWP,5,N,N,N,2,7,2,,,2,1,1,1,5,1,45,26,N
08-03-2014-D020-2014-00407A,GLOUCESTER-EAST GREENWICH TWP,5,N,N,N,2,1,3,1,4,2,1,2,1,1,1,65,26,N
08-03-2014-2014013473,GLOUCESTER-EAST GREENWICH TWP,4,N,Y,N,4,4,5,1,4,2,1,5,1,5,1,45,26,N
08-03-2014-2014002413,GLOUCESTER-EAST GREENWICH TWP,4,N,N,N,2,4,5,1,4,2,1,1,1,5,1,45,26,N
08-03-2014-2014002387,GLOUCESTER-EAST GREENWICH TWP,5,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,45,26,N
08-04-2014-201406682,GLOUCESTER-ELK TWP,4,Y,N,N,7,10,5,1,7,2,2,6,1,5,1,4,57,N
08-04-2014-201403938,GLOUCESTER-ELK TWP,4,N,Y,N,4,11,5,0,4,2,1,1,1,5,1,40,5,N
08-04-2014-201400162,GLOUCESTER-ELK TWP,4,Y,N,N,4,11,5,1,7,2,2,6,4,4,1,,5,N
08-04-2014-201404341,GLOUCESTER-ELK TWP,5,Y,N,N,4,1,5,1,4,2,1,6,1,5,1,5,26,N
08-05-2014-2014-24377,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,4,3,5,1,4,2,1,6,1,5,1,50,26,N
08-05-2014-2014-16283,GLOUCESTER-FRANKLIN TWP,4,N,Y,N,4,11,5,1,4,2,2,7,1,5,1,45,5,N
08-05-2014-2014-13902,GLOUCESTER-FRANKLIN TWP,4,N,N,N,2,3,5,1,4,2,1,1,1,5,1,45,26,N
08-05-2014-2014-24912,GLOUCESTER-FRANKLIN TWP,5,N,N,N,1,13,2,1,4,2,2,5,2,5,1,50,22,N
08-05-2014-2014-15318,GLOUCESTER-FRANKLIN TWP,5,Y,N,N,2,3,2,1,4,2,1,1,1,5,1,50,26,N
08-05-2014-2014-20971,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,7,11,2,1,4,2,2,7,5,5,1,50,56,N
08-05-2014-2014-7374,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,4,11,5,0,4,2,2,1,2,5,1,45,5,N
08-05-2014-A310-2014-02185A,GLOUCESTER-FRANKLIN TWP,4,N,N,N,3,1,2,1,4,2,1,5,1,3,1,65,1,N
08-05-2014-2014-17768,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,4,3,5,1,4,2,1,1,1,5,1,40,26,N
08-05-2014-A310-2014-01044A,GLOUCESTER-FRANKLIN TWP,5,N,N,N,4,99,2,1,4,2,1,1,1,3,1,65,13,N
08-05-2014-2014-1132,GLOUCESTER-FRANKLIN TWP,4,N,Y,N,4,11,7,1,4,2,3,5,1,5,1,50,6,N
08-05-2014-2014-21520,GLOUCESTER-FRANKLIN TWP,4,N,Y,N,7,11,5,1,4,2,1,5,1,5,1,50,60,N
08-05-2014-2014-4133,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,7,3,5,1,4,2,1,1,1,5,1,50,26,N
08-05-2014-2014013578,GLOUCESTER-FRANKLIN TWP,4,N,N,N,1,13,5,1,4,2,1,1,1,5,1,40,22,N
08-05-2014-2014-8664,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,4,3,5,1,4,2,1,5,1,5,1,50,26,N
08-06-2014-2014030422,GLOUCESTER-GLASSBORO BORO,5,Y,N,N,1,13,2,1,4,2,1,7,1,5,1,47,22,N
