location,severity_rating5_4,severity_rating5_5,intersection_N,intersection_Y,alcohol_involved_N,alcohol_involved_Y,hazmat_involved_N,hazmat_involved_Y,hs_collision_type_1,hs_collision_type_2,hs_collision_type_3,hs_collision_type_4,hs_collision_type_5,hs_collision_type_6,hs_collision_type_7,hs_collision_type_8,hs_collision_type_9,crash_type_1.0,crash_type_2.0,crash_type_3.0,crash_type_4.0,crash_type_5.0,crash_type_6.0,crash_type_7.0,crash_type_8.0,crash_type_9.0,crash_type_10.0,crash_type_11.0,crash_type_12.0,crash_type_13.0,crash_type_14.0,crash_type_15.0,crash_type_16.0,crash_type_99.0,road_sys_code_0,road_sys_code_1,road_sys_code_2,road_sys_code_3,road_sys_code_4,road_sys_code_5,road_sys_code_6,road_sys_code_7,road_sys_code_8,road_sys_code_9,road_sys_code_10,road_horiz_align_code_0.0,road_horiz_align_code_1.0,road_horiz_align_code_2.0,road_horiz_align_code_3.0,road_grade_code_0.0,road_grade_code_4.0,road_grade_code_5.0,road_grade_code_6.0,road_grade_code_7.0,road_grade_code_8.0,road_surf_code_0.0,road_surf_code_1.0,road_surf_code_2.0,road_surf_code_3.0,road_surf_code_5.0,road_surf_code_99.0,surf_cond_code_0.0,surf_cond_code_1.0,surf_cond_code_2.0,surf_cond_code_3.0,surf_cond_code_4.0,surf_cond_code_5.0,surf_cond_code_6.0,surf_cond_code_7.0,surf_cond_code_9.0,surf_cond_code_99.0,light_cond_code_0.0,light_cond_code_1.0,light_cond_code_2.0,light_cond_code_3.0,light_cond_code_4.0,light_cond_code_5.0,light_cond_code_6.0,light_cond_code_7.0,environ_cond_code_0.0,environ_cond_code_1.0,environ_cond_code_2.0,environ_cond_code_3.0,environ_cond_code_4.0,environ_cond_code_5.0,environ_cond_code_6.0,environ_cond_code_7.0,environ_cond_code_8.0,environ_cond_code_9.0,environ_cond_code_10.0,environ_cond_code_99.0,road_median_code_0.0,road_median_code_1.0,road_median_code_2.0,road_median_code_3.0,road_median_code_4.0,road_median_code_5.0,road_median_code_99.0,temp_traffic_zone_0.0,temp_traffic_zone_1.0,temp_traffic_zone_2.0,temp_traffic_zone_3.0,temp_traffic_zone_4.0,temp_traffic_zone_5.0,posted_speed_0.0,posted_speed_2.0,posted_speed_3.0,posted_speed_4.0,posted_speed_5.0,posted_speed_10.0,posted_speed_15.0,posted_speed_20.0,posted_speed_25.0,posted_speed_26.0,posted_speed_28.0,posted_speed_30.0,posted_speed_35.0,posted_speed_36.0,posted_speed_40.0,posted_speed_45.0,posted_speed_47.0,posted_speed_50.0,posted_speed_55.0,posted_speed_56.0,posted_speed_60.0,posted_speed_65.0,first_harmful_event_0.0,first_harmful_event_1.0,first_harmful_event_2.0,first_harmful_event_3.0,first_harmful_event_5.0,first_harmful_event_6.0,first_harmful_event_7.0,first_harmful_event_9.0,first_harmful_event_11.0,first_harmful_event_12.0,first_harmful_event_13.0,first_harmful_event_14.0,first_harmful_event_19.0,first_harmful_event_21.0,first_harmful_event_22.0,first_harmful_event_23.0,first_harmful_event_24.0,first_harmful_event_26.0,first_harmful_event_27.0,first_harmful_event_28.0,first_harmful_event_29.0,first_harmful_event_30.0,first_harmful_event_39.0,first_harmful_event_41.0,first_harmful_event_42.0,first_harmful_event_43.0,first_harmful_event_44.0,first_harmful_event_45.0,first_harmful_event_46.0,first_harmful_event_47.0,first_harmful_event_48.0,first_harmful_event_49.0,first_harmful_event_50.0,first_harmful_event_51.0,first_harmful_event_52.0,first_harmful_event_53.0,first_harmful_event_54.0,first_harmful_event_55.0,first_harmful_event_56.0,first_harmful_event_57.0,first_harmful_event_58.0,first_harmful_event_59.0,first_harmful_event_60.0,first_harmful_event_61.0,first_harmful_event_62.0,first_harmful_event_69.0,first_harmful_event_99.0,flg_cell_in_use_N,flg_cell_in_use_Y
HUNTERDON-TEWKSBURY TWP,0.0625,0.016666666666666666,0.07142857142857142,0.013157894736842105,0.047058823529411764,0.045454545454545456,0.0427807486631016,0.0,0.030303030303030304,0.015873015873015872,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.029850746268656716,0.0,0.0,0.0,0.1,0.0,0.08,0.0,0.0,0.0,0.09259259259259259,0.0,0.019801980198019802,0.0,0.0,0.0,0.16666666666666666,0.03636363636363636,0.0,0.0,0.1,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.05027932960893855,0.0,0.0,0.0,0.0,0.03048780487804878,0.13043478260869565,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.2,0.25,0.0,0.0625,0.0,0.0,0.0,0.03067484662576687,0.0,1.0,0.5,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.08045977011494253,0.0,0.0,0.049723756906077346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.043243243243243246,0.0
HUNTERDON-UNION TWP,0.046875,0.06666666666666667,0.08928571428571427,0.0,0.052941176470588235,0.045454545454545456,0.0481283422459893,0.0,0.0,0.015873015873015872,0.0,0.21621621621621623,0.0,0.3333333333333333,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.021739130434782608,0.0,0.0,0.05555555555555555,0.0,0.009900990099009901,0.0,0.0,0.0,0.16666666666666666,0.04242424242424243,0.0,0.0,0.15000000000000002,0.03896103896103896,0.125,0.0,0.0,0.0,0.0,0.0,0.0558659217877095,0.0,0.0,0.0,0.0,0.04878048780487805,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10227272727272728,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.049079754601226995,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0625,0.03508771929824561,0.034482758620689655,0.0,0.0,0.055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04864864864864865,0.0
HUNTERDON-WEST AMWELL TWP,0.03125,0.0,0.03571428571428571,0.0,0.023529411764705882,0.0,0.0160427807486631,0.0,0.0,0.015873015873015872,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024242424242424242,0.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0223463687150838,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.024539877300613498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.017543859649122806,0.011494252873563218,0.0,0.0,0.022099447513812154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016216216216216217,0.0
MERCER-EAST WINDSOR TWP,0.0703125,0.15,0.09821428571428571,0.09210526315789473,0.09411764705882353,0.09090909090909091,0.0855614973262032,0.3333333333333333,0.030303030303030304,0.1111111111111111,0.0,0.02702702702702703,0.2857142857142857,0.0,0.1935483870967742,0.0,0.0,0.29411764705882354,0.0,0.16666666666666666,0.06666666666666667,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.05555555555555555,0.0,0.029850746268656716,0.375,0.0,0.0,0.0,0.0,0.0,0.15217391304347827,0.10344827586206896,0.0,0.07407407407407407,0.0,0.0297029702970297,0.0,0.25,0.0,0.05555555555555555,0.10303030303030303,0.0,0.0,0.0,0.1168831168831169,0.0,0.0,0.0,0.0,0.0,0.0,0.1005586592178771,0.0,0.0,0.0,0.0,0.0975609756097561,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636365,0.0,0.0,0.0,0.125,0.029850746268656716,0.14285714285714285,0.0,0.10429447852760737,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.05,0.1875,0.017543859649122806,0.11494252873563218,0.0,0.0,0.09944751381215469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.0,0.09090909090909091,0.0,0.10714285714285714,0.1111111111111111,0.0,0.0425531914893617,0.16666666666666666,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.031746031746031744,0.0,0.0,0.16901408450704225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918918918918919,0.0
MERCER-EWING TWP,0.0625,0.13333333333333333,0.125,0.02631578947368421,0.08823529411764705,0.045454545454545456,0.08021390374331551,0.0,0.07575757575757576,0.12698412698412698,0.0,0.0,0.14285714285714285,0.0,0.06451612903225806,0.0,0.0,0.0,0.14285714285714285,0.041666666666666664,0.13333333333333333,0.0,0.06666666666666667,0.08333333333333333,0.0,0.0,0.0,0.027777777777777776,0.0,0.11940298507462686,0.125,0.0,0.0,0.0,0.0,0.12,0.06521739130434782,0.034482758620689655,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.09696969696969697,0.0,0.0,0.05,0.09740259740259741,0.0,0.0,0.0,0.0,0.0,0.0,0.0893854748603352,0.0,0.0,0.0,0.0,0.06097560975609756,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07954545454545454,0.0,0.25,0.0,0.125,0.05970149253731343,0.07142857142857142,0.0,0.06748466257668712,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.08839779005524862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021897810218978103,0.0,0.0,0.125,0.13636363636363635,0.0,0.17857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.07936507936507936,0.0,0.0,0.1267605633802817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0
MERCER-HAMILTON TWP,0.2890625,0.45,0.4107142857142857,0.23684210526315788,0.3235294117647059,0.4090909090909091,0.3368983957219251,0.0,0.15151515151515152,0.30158730158730157,0.2222222222222222,0.32432432432432434,0.0,0.0,0.6774193548387096,0.0,0.0,0.11764705882352941,0.5714285714285714,0.4583333333333333,0.26666666666666666,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.611111111111111,0.0,0.1791044776119403,0.0,0.5,0.0,0.0,0.0,0.44,0.21739130434782608,0.13793103448275862,0.0,0.35185185185185186,0.0,0.18811881188118812,0.0,0.25,0.0,0.4444444444444444,0.3090909090909091,0.2,0.8,0.2,0.36363636363636365,0.125,0.5,0.09090909090909091,0.0,0.0,0.0625,0.35195530726256985,0.0,0.0,0.0,0.0,0.34146341463414637,0.2608695652173913,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522727272727273,0.4,0.25,0.125,0.1875,0.26865671641791045,0.2857142857142857,0.0,0.31901840490797545,0.1875,1.0,0.5,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42500000000000004,0.25,0.125,0.0,0.45977011494252873,0.0,0.0,0.35359116022099446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06569343065693431,0.0,0.0,0.125,1.0,0.0,0.3571428571428571,0.14814814814814814,0.0,0.0,0.08333333333333333,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.0,0.0,0.3943661971830986,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.33513513513513515,0.3333333333333333
MERCER-HIGHTSTOWN BORO,0.0078125,0.0,0.008928571428571428,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERCER-HOPEWELL BORO,0.0078125,0.0,0.0,0.013157894736842105,0.0058823529411764705,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERCER-HOPEWELL TWP,0.1484375,0.18333333333333332,0.2232142857142857,0.06578947368421052,0.14705882352941177,0.2272727272727273,0.15508021390374332,0.0,0.0,0.14285714285714285,0.0,0.5675675675675675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.5333333333333333,0.6666666666666666,0.06666666666666667,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.014925373134328358,0.0,0.5,0.0,0.5,0.0,0.12,0.30434782608695654,0.0,0.0,0.18518518518518517,0.0,0.0297029702970297,0.0,0.0,0.0,0.4444444444444444,0.10909090909090909,0.4,0.4,0.25,0.13636363636363638,0.125,0.5,0.09090909090909091,0.0,0.0,0.0,0.1675977653631285,0.0,0.0,0.0,0.0,0.1524390243902439,0.17391304347826086,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2159090909090909,0.2,0.25,0.25,0.3125,0.029850746268656716,0.0,0.0,0.17177914110429449,0.0625,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.1875,0.0,0.29885057471264365,0.0,0.0,0.16574585635359115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.18309859154929578,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.15675675675675677,0.0
MERCER-LAWRENCE TWP,0.1015625,0.18333333333333332,0.14285714285714285,0.10526315789473684,0.13529411764705881,0.045454545454545456,0.1229946524064171,0.0,0.06060606060606061,0.1111111111111111,0.0,0.10810810810810811,0.0,0.0,0.29032258064516125,0.0,0.0,0.11764705882352941,0.0,0.25,0.06666666666666667,0.0,0.13333333333333333,0.08333333333333333,0.0,0.0,0.0,0.19444444444444442,0.0,0.05970149253731343,0.0,0.0,0.0,0.1,0.0,0.2,0.17391304347826086,0.0,0.0,0.09259259259259259,0.0,0.04950495049504951,0.0,0.25,0.0,0.05555555555555555,0.13333333333333333,0.2,0.0,0.05,0.12987012987012989,0.0,0.5,0.09090909090909091,0.0,0.0,0.0625,0.12849162011173185,0.0,0.0,0.0,0.0,0.11585365853658537,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14772727272727273,0.2,0.25,0.0,0.125,0.07462686567164178,0.07142857142857142,0.0,0.10429447852760737,0.3125,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15000000000000002,0.0625,0.017543859649122806,0.12643678160919541,0.0,0.0,0.12154696132596685,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.14814814814814814,0.0,0.02127659574468085,0.20833333333333331,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.18309859154929578,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.11891891891891893,0.3333333333333333
MERCER-PENNINGTON BORO,0.0,0.016666666666666666,0.008928571428571428,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERCER-PRINCETON,0.1171875,0.03333333333333333,0.08928571428571427,0.09210526315789473,0.1,0.0,0.0855614973262032,0.0,0.045454545454545456,0.06349206349206349,0.0,0.1891891891891892,0.0,0.0,0.0967741935483871,0.0,0.0,0.1764705882352941,0.0,0.08333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1388888888888889,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.15217391304347827,0.0,0.0,0.05555555555555555,0.0,0.06930693069306931,0.0,0.0,0.0,0.1111111111111111,0.08484848484848485,0.2,0.0,0.1,0.09090909090909091,0.0,0.25,0.0,0.0,0.0,0.0625,0.0893854748603352,0.0,0.0,0.0,0.0,0.08536585365853659,0.08695652173913043,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.14772727272727273,0.2,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.09202453987730061,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1954022988505747,0.0,0.0,0.09392265193370165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072992700729927,0.0,0.0,0.125,0.09090909090909091,0.0,0.10714285714285714,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.09859154929577466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.08648648648648649,0.0
MERCER-PRINCETON TWP,0.0,0.016666666666666666,0.008928571428571428,0.0,0.0058823529411764705,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
